questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,grade,year,QCLabel,Question,subject,category,fold
Mercury_7216755,7216755,1,A,1,0,Mercury,8,2015,Life_reproduction_DNA inheritance_MUTATION,Some people carry a mutated allele of a particular gene that makes them resistant to HIV infection and AIDS. Which best describes this type of mutation? (A) beneficial (B) asexual (C) harmful (D) unicellular,,Dev,Easy
MSA_2015_5_7,7,1,B,1,0,MSA,5,2015,EARTH_human impacts_RES_RENEWABLE,Humans use both renewable and nonrenewable resources. Which human activity uses a nonrenewable resource? (A) building houses with wood (B) using natural gas to heat homes (C) using solar energy to power lights (D) producing electricity from flowing water,,Test,Easy
Mercury_SC_407397,407397,1,D,1,0,Mercury,4,2015,science_INFERENCE_STEPS,A farmer wants to know if adding fertilizer to his field will make his crops healthier. Which activity should the farmer do first? (A) Plant different crops in a nearby fertilized field. (B) Water the crops in the field before adding fertilizers. (C) Add many different fertilizers to the field at once. (D) Record the appearance of the crops before fertilizing.,,Train,Challenge
Mercury_SC_408556,408556,1,B,1,0,Mercury,5,2015,science_INFERENCE_STEPS,"Evan is performing an investigation. Before conducting his investigation, what must Evan do? (A) record his observations (B) develop a hypothesis (C) reach a conclusion (D) organize the data",,Test,Easy
Mercury_7121958,7121958,1,D,1,0,Mercury,7,2015,science_INFERENCE_VERIFication,A student determined the density of different bars of soap. Which should the student most likely do to check the accuracy of the results? (A) complete the experiment in one day (B) test multiple brands of soap (C) record data in metric units (D) repeat the experiment,,Train,Easy
ACTAAP_2007_7_14,14,1,C,1,0,ACTAAP,7,2007,Life_functions_features and functions_CELLBIO_STRUCT_NUCLEUS,What is the function of the nucleus in a cell? (A) provides energy (B) provides nutrients (C) controls activity (D) controls movement,,Test,Easy
Mercury_408093,408093,1,A,1,0,Mercury,7,2015,matter_measurement_UNIT_MASS,Which does 12.0 grams represent? (A) mass (B) volume (C) speed (D) force,,Test,Easy
Mercury_SC_402258,402258,1,C,1,0,Mercury,5,2015,matter_MIXTURES_SEPCOMPOUNDS,"In an experiment, water and salt are mixed together. What is the best way to separate the salt from the water? (A) filter the salt (B) freeze the mixture (C) evaporate the water (D) pour the water out of the container",,Test,Easy
Mercury_SC_402067,402067,1,C,1,0,Mercury,5,2015,SAF_PROC,Which method is the best safety procedure when working around open flames? (A) wear an acid-resistant apron (B) wash your hands (C) tie back long hair (D) use an electric fan to blow gases from the flame,,Dev,Easy
NAEP_2000_8_S11+12,S11+12,1,B,1,0,NAEP,8,2000,Life_functions_features and functions_animal_DIGEST,In the human body the digestion of proteins takes place primarily in which two organs? (A) Mouth and stomach (B) Stomach and small intestine (C) Liver and gall bladder (D) Pancreas and large intestine,,Train,Easy
MCAS_2004_9_5-v1,5,1,D,1,0,MCAS,9,2004,energy_WAVES_GENERICPROP,What property of electromagnetic waves makes it possible to use these waves to transmit information between a space shuttle and NASA mission control centers on the ground? (A) Electromagnetic waves are transverse waves. (B) Electromagnetic waves have very low velocity. (C) Electromagnetic waves are all visible to human eyes. (D) Electromagnetic waves can travel through a vacuum.,,Test,Easy
Mercury_SC_402278,402278,1,A,1,0,Mercury,5,2015,EARTH_WEATHER_erosion_erosion,"When forest trees are cleared from the land, and trees are not replanted, which of the following will most likely occur? (A) soil _erosion (B) sedimentation (C) lightning fires (D) increase in habitat",,Dev,Easy
Mercury_7212030,7212030,1,D,1,0,Mercury,8,2015,OTHER_DEVICE,"Compared to similar-sized gasoline-powered vehicles, electric-gasoline-hybrid vehicles are primarily designed to (A) produce more horsepower. (B) eliminate greenhouse gas emissions. (C) operate independently of fossil fuels. (D) provide better gas mileage.",,Train,Challenge
Mercury_7228690,7228690,1,A,1,0,Mercury,9,2015,Life_reproduction_DNA inheritance_MUTATION,Scientists are able to correlate time and the amount of difference between homologous genes when studying the divergence of two species because scientists have reliable estimates for which value? (A) rate of genetic mutations (B) survival benefit of specific genes (C) pressure of selection on base pairs (D) number of bases in species' genomes,,Test,Easy
Mercury_7142853,7142853,1,A,1,0,Mercury,9,2015,Life_functions_FUNCT_animalESS,"Secondary succession is a process that reestablishes a previously colonized, but disturbed or damaged habitat. Which will most likely result in colonization by large herbivores and carnivores? (A) saplings and trees (B) grasses and shrubs (C) lichens and mosses (D) seedlings and bushes",,Train,Challenge
Mercury_7211505,7211505,1,A,1,0,Mercury,9,2015,Life_functions_features and functions_CELLBIO_STRUCT_CHLOROPLAST,Chloroplasts absorb light energy. The function of the chloroplast is to (A) synthesize sugars. (B) synthesize proteins. (C) transform sugar into cellular energy. (D) transform proteins into useful nutrients.,,Test,Easy
NYSEDREGENTS_2013_4_1,1,1,C,1,0,NYSEDREGENTS,4,2013,energy_DEVICES,Which statement describes how energy can be helpful? (A) Lightning strikes a building. (B) A fire burns down a house. (C) Electricity heats an oven. (D) The wind blows down a sign.,,Test,Challenge
Mercury_7008663,7008663,1,C,1,0,Mercury,8,2015,matter_chemistry_atomic,"In the atomic model that includes a nucleus, the positive charge is (A) spread evenly throughout the model. (B) located at multiple sites in the model. (C) concentrated in the center of the model. (D) positioned outside the center of the model.",,Train,Easy
Mercury_405462,405462,1,B,1,0,Mercury,6,2015,science_INFERENCE_VERIFication,A scientist claims that he made a discovery in the lab. What does the scientist need to have in order to prove that the discovery is valid? (A) diagrams showing the steps used in the discovery (B) accurate records that show that the data are consistent (C) documents showing that the scientist is well known (D) proof that the equipment used in the discovery is of high quality,,Test,Challenge
Mercury_7075215,7075215,1,C,1,0,Mercury,7,2015,Life_functions_features and functions_animal_BREATHING,Which body system is directly threatened when bacteria infect the lungs? (A) muscular (B) nervous (C) respiratory (D) excretory,,Test,Easy
Mercury_7014368,7014368,1,C,1,0,Mercury,8,2015,EARTH_WEATHER_erosion_DEPOSITION,"Long shore currents are ocean waves that strike beaches at extremely small angles. In areas where long shore currents exist, what effect do they have on land areas? (A) They build mountains. (B) They cause earthquakes. (C) They move sand, creating sandbars. (D) They create inland saltwater rivers.",,Dev,Challenge
Mercury_7227710,7227710,1,D,1,0,Mercury,9,2015,Life_functions_features and functions_CELLBIO_UNIMULTICELL,"A researcher observes membrane-bound structures in a cell. Based on this observation, the researcher can conclude that the cell is classified as a (A) bacterium. (B) virus. (C) prokaryote. (D) eukaryote.",,Test,Challenge
Mercury_SC_401140,401140,1,A,1,0,Mercury,5,2015,Life_functions_features and functions_PLANT_LEAF,Which part of a plant is used to absorb sunlight during photosynthesis? (A) leaf (B) root (C) seed (D) flower,,Train,Easy
Mercury_185203,185203,1,B,1,0,Mercury,7,2015,Life_functions_features and functions_animal_SENSES,What part of the body receives information from the senses? (A) heart (B) brain (C) lungs (D) stomach,,Dev,Easy
Mercury_406736,406736,1,B,1,0,Mercury,6,2015,LIFE_interdependency_RELSPECIES,Which of these is the best example of organisms interacting with each other in an ecosystem? (A) a buffalo drinking water (B) a bear catching a fish (C) a rabbit running across the sand (D) a pig rolling in the mud,,Dev,Easy
VASoL_2007_3_35,35,1,A,1,0,Virginia Standards of Learning - Science,3,2007,Life_functions_FUNCT_animalESS,"When a tadpole grows, its gills change into lungs. What does it now need to survive? (A) Air (B) Water (C) Soil (D) Fins",,Train,Challenge
Mercury_7085960,7085960,1,D,1,0,Mercury,8,2015,force_gravity,The magnitude of the gravitational force between two planets depends on the (A) speed the planets rotate. (B) other nearby planets. (C) volume of the planets. (D) distance between the planets.,,Train,Easy
Mercury_SC_LBS10030,LBS10030,1,B,1,0,Mercury,4,2015,energy_thermal conductivity,"When potholders are used to remove hot pans from an oven, the potholders are serving as (A) conductors. (B) insulators. (C) reflectors. (D) transmitters.",,Train,Challenge
Mercury_7100415,7100415,1,A,1,0,Mercury,8,2015,Life_functions_features and functions_CELLBIO_CELLTHEORY,The basic units of structure and function for both plants and animals are (A) cells. (B) organs. (C) systems. (D) tissues.,,Dev,Easy
Mercury_417138,417138,1,B,1,0,Mercury,8,2015,Life_interdependence_ecological features,Estuaries are dynamic ecosystems where salt water and fresh water mix. Usually this happens as fresh water flows from a river to an ocean. When would you expect the concentration of salt in the estuary water to be LOWEST near the mouth of the river? (A) when the river flow is low and the tide is low (B) when the river flow is high and the tide is low (C) when the river flow is low and the tide is high (D) when the river flow is high and the tide is high,,Test,Challenge
Mercury_7001523,7001523,1,A,1,0,Mercury,8,2015,EARTH_WEATHER_WATER cycle_SUN,Storms transport water in the form of rain. The energy that starts this process comes from the (A) Sun. (B) oceans. (C) Earth. (D) clouds.,,Train,Challenge
Mercury_7181143,7181143,1,A,1,0,Mercury,7,2015,SAF_EQUIP,"A student conducts an investigation using mold spores. In one part of the investigation, he needs to closely examine a spore sample. Which piece of equipment does the student need to use to keep mold spores from entering his respiratory system? (A) breathing mask (B) safety goggles (C) rubber gloves (D) lead smock",,Train,Easy
Mercury_7018463,7018463,1,B,1,0,Mercury,8,2015,energy_SOUND_ECHO,Which characteristic of sound makes it possible for bats to fly in the dark without hitting any objects? (A) refraction (B) reflection (C) conduction (D) amplification,,Test,Easy
CSZ10304,CSZ10304,1,B,1,0,California Standards Test - Science,5,2006,Life_functions_features and functions_animal_DIGEST,Which of the following systems breaks food into nutrients that can be used by the body? (A) circulatory (B) digestive (C) respiratory (D) reproductive,,Train,Easy
Mercury_177485,177485,1,B,1,0,Mercury,8,2015,energy_ELEC_CIRCUITS,What is the name of a circuit in which the current splits at the junctions? (A) closed circuit (B) parallel circuit (C) series circuit (D) short circuit,,Test,Easy
Mercury_177240,177240,1,B,1,0,Mercury,8,2015,force_newton_first,A ball on a cart is moving at a rate of 2 m/s. The cart suddenly stops and the ball continues to travel in the same direction at the same speed. This is an example of the (A) law of gravity. (B) first law of motion. (C) second law of motion. (D) third law of motion.,,Train,Easy
Mercury_7205923,7205923,1,A,1,0,Mercury,8,2015,science_INFERENCE_VERIFication,Some scientists once believed that Earth was solid like a marble. Which of these has been most responsible for changes in the scientific view of the structure of Earth? (A) discussions among earth scientists about new data (B) scientific books defining the layers of Earth (C) a lead scientist explaining the structure of Earth (D) a physical model of Earth showing its layers,,Test,Easy
